Course	Room	Teacher	Time	Students
006851	PK20	3102267	253	3512896 3559302 3574519 3581962 3667464 3690043 3690799 3694417 3694738 3716140 3821006 3584557 3690806 3610120 3612203 3788990 3789055 3632720 3789493 3451557 3820965 3818480 3769368 3460343 3631042 3691514 3820963 3633806 3797780 
006851	PK20	3102267	133	3512896 3559302 3574519 3581962 3667464 3690043 3690799 3694417 3694738 3716140 3821006 3584557 3690806 3610120 3612203 3788990 3789055 3632720 3789493 3451557 3820965 3818480 3769368 3460343 3631042 3691514 3820963 3633806 3797780 
008469	TAYD	3420576	114	3514964 3574047 3575259 3580796 3602816 3652396 3668366 3691140 3692786 3694791 3485774 3693253 3559903 3559645 3666207 3487261 3488858 3689329 3823113 3597215 3668845 3668870 3797676 
008469	TAYD	3420576	9	3514964 3574047 3575259 3580796 3602816 3652396 3668366 3691140 3692786 3694791 3485774 3693253 3559903 3559645 3666207 3487261 3488858 3689329 3823113 3597215 3668845 3668870 3797676 
005290	DAL212E	3555100	115	3521272 3560193 3561001 3579687 3819232 3486623 3560511 3533093 3818686 3576314 3576324 3576357 3576563 
005290	DAL212E	3555100	116	3521272 3560193 3561001 3579687 3819232 3486623 3560511 3533093 3818686 3576314 3576324 3576357 3576563 
003412	EHII	0058557	3	3482989 3524341 3692766 3481813 3691983 3815902 3699536 3705083 3690361 3513947 3630915 3542887 3630474 3821571 3460820 3476418 3581315 3668130 3910613 
003412	EHII	0058557	270	3482989 3524341 3692766 3481813 3691983 3815902 3699536 3705083 3690361 3513947 3630915 3542887 3630474 3821571 3460820 3476418 3581315 3668130 3910613 
003552	TAYB	0897706	1	3524341 3560687 3578240 3581171 3581596 3486382 3486571 3561318 3581870 3690733 3821729 3575769 3581846 3483278 3580407 3693612 3483925 3477580 3669048 3797640 3797805 
003552	TAYB	0897706	4	3524341 3560687 3578240 3581171 3581596 3486382 3486571 3561318 3581870 3690733 3821729 3575769 3581846 3483278 3580407 3693612 3483925 3477580 3669048 3797640 3797805 
012107	DAL1	0031619	202	3524341 3577590 3602816 3677885 3485774 3486623 3559903 3699536 3484898 3466962 3433962 3474463 3488858 3797784 
012107	DAL1	0031619	203	3524341 3577590 3602816 3677885 3485774 3486623 3559903 3699536 3484898 3466962 3433962 3474463 3488858 3797784 
001165	TAYG	3646621	116	3466364 3480935 3538688 3558796 3789315 3774808 3546891 3695539 3580341 3487310 3576548 3797839 3574639 
001165	TAYG	3646621	3	3466364 3480935 3538688 3558796 3789315 3774808 3546891 3695539 3580341 3487310 3576548 3797839 3574639 
009304	DAL10	0493856	49	3538688 3560193 3578707 3819232 3485628 3560649 3579579 3577054 3581827 3556617 3561516 3576357 
003508	DAL10	0024092	3	3539996 3547282 3561001 3581171 3575769 3502893 3650874 3479804 3578443 3580407 
003508	DAL10	0024092	75	3539996 3547282 3561001 3581171 3575769 3502893 3650874 3479804 3578443 3580407 
001206	DAL25	0254151	116	3540124 3525604 3575735 3817682 3692756 3467983 3676089 3797782 
001206	DAL25	0254151	201	3540124 3525604 3575735 3817682 3692756 3467983 3676089 3797782 
010949	EHIII	0897399	114	3540124 3634695 3561318 3476899 3511123 
010949	EHIII	0897399	9	3540124 3634695 3561318 3476899 3511123 
015246	CARP21	0820103	115	3444536 3465327 3540124 3578861 3579592 3610287 3677885 3689893 3695784 3796007 3816992 3817668 3481798 3525604 3531305 3579099 3621523 3817682 3474207 3485931 3690652 3796723 3480939 3544945 3414205 3578191 3819585 3460569 3711406 3797192 3821008 3651573 3691616 3693219 3661465 3821016 3650228 3797206 3483085 3692187 3820479 3479350 3581497 3694433 3592680 3581247 3576376 3576422 3668959 3797605 3797806 3797823 3910541 3910622 
015246	CARP21	0820103	75	3444536 3465327 3540124 3578861 3579592 3610287 3677885 3689893 3695784 3796007 3816992 3817668 3481798 3525604 3531305 3579099 3621523 3817682 3474207 3485931 3690652 3796723 3480939 3544945 3414205 3578191 3819585 3460569 3711406 3797192 3821008 3651573 3691616 3693219 3661465 3821016 3650228 3797206 3483085 3692187 3820479 3479350 3581497 3694433 3592680 3581247 3576376 3576422 3668959 3797605 3797806 3797823 3910541 3910622 
015246	CARP21	0820103	2	3444536 3465327 3540124 3578861 3579592 3610287 3677885 3689893 3695784 3796007 3816992 3817668 3481798 3525604 3531305 3579099 3621523 3817682 3474207 3485931 3690652 3796723 3480939 3544945 3414205 3578191 3819585 3460569 3711406 3797192 3821008 3651573 3691616 3693219 3661465 3821016 3650228 3797206 3483085 3692187 3820479 3479350 3581497 3694433 3592680 3581247 3576376 3576422 3668959 3797605 3797806 3797823 3910541 3910622 
007368	DAL300	0162977	3	3540428 3561026 3650736 3653200 3667385 3712913 3728679 3768625 3793612 3817637 3819309 3820729 3651243 3692761 3717137 3816180 3816970 3821088 3821231 3693712 3819230 3611048 3714653 3652339 3818064 3819645 3668365 3796974 3694712 3797429 3689328 3642332 3476899 3483059 3692514 3796237 3816466 3519499 
007368	DAL300	0162977	1	3540428 3561026 3650736 3653200 3667385 3712913 3728679 3768625 3793612 3817637 3819309 3820729 3651243 3692761 3717137 3816180 3816970 3821088 3821231 3693712 3819230 3611048 3714653 3652339 3818064 3819645 3668365 3796974 3694712 3797429 3689328 3642332 3476899 3483059 3692514 3796237 3816466 3519499 
007368	DAL300	0162977	49	3540428 3561026 3650736 3653200 3667385 3712913 3728679 3768625 3793612 3817637 3819309 3820729 3651243 3692761 3717137 3816180 3816970 3821088 3821231 3693712 3819230 3611048 3714653 3652339 3818064 3819645 3668365 3796974 3694712 3797429 3689328 3642332 3476899 3483059 3692514 3796237 3816466 3519499 
009270	TAYB	0897706	78	3544254 3666801 3692519 3716140 3692761 3820900 3480734 3712286 3789055 3817260 3817487 3674492 3821886 3695292 3630915 3692628 3820405 3576565 3797813 3910677 3910685 
009270	TAYB	0897706	204	3544254 3666801 3692519 3716140 3692761 3820900 3480734 3712286 3789055 3817260 3817487 3674492 3821886 3695292 3630915 3692628 3820405 3576565 3797813 3910677 3910685 
003454	TAYB	3443571	201	3549052 3559476 3634695 3652473 3690020 3692519 3694980 3692761 3480734 3821729 3600785 3692536 3768555 3560234 3695292 3619323 3652373 3559612 3455037 3668863 
003454	TAYB	3443571	75	3549052 3559476 3634695 3652473 3690020 3692519 3694980 3692761 3480734 3821729 3600785 3692536 3768555 3560234 3695292 3619323 3652373 3559612 3455037 3668863 
001763	EHIII	3474420	75	3484845 3557742 3561074 3694813 3581870 3463199 3484202 3451557 3790306 3796974 3602435 3576459 3668974 3797696 
001763	EHIII	3474420	2	3484845 3557742 3561074 3694813 3581870 3463199 3484202 3451557 3790306 3796974 3602435 3576459 3668974 3797696 
003565	TH116	3443571	49	3443731 3557742 3560511 3600785 3486083 3667404 3447306 3560234 3483278 3455037 3487040 3514920 3668805 
004275	PK278	3646542	71	3557742 3574546 3629951 3651365 3667608 3694813 3820885 3667674 3559537 3639603 3694039 3480150 3632881 3789288 3650874 3692756 3821180 3790825 3540705 3580407 3631042 3692380 3456660 3561516 3577984 3599536 3652569 3478343 3525384 3576420 3576623 3583596 3668752 3668917 
004275	PK278	3646542	205	3557742 3574546 3629951 3651365 3667608 3694813 3820885 3667674 3559537 3639603 3694039 3480150 3632881 3789288 3650874 3692756 3821180 3790825 3540705 3580407 3631042 3692380 3456660 3561516 3577984 3599536 3652569 3478343 3525384 3576420 3576623 3583596 3668752 3668917 
013210	RCCON	3470325	136	3557742 3606418 3667385 3797532 3656490 3693092 3694039 3819230 3692294 3612427 3775417 3667311 3616872 3652177 
002992	CARP21	3764395	3	3558543 3574047 3581249 3632103 3651439 3692609 3695643 3716057 3796230 3796732 3796906 3816203 3816764 3819598 3821116 3821439 3667674 3821048 3620520 3689991 3817427 3484898 3628726 3630526 3764207 3592208 3711406 3768088 3821008 3474463 3493764 3498772 3671929 3691228 3767997 3792443 3821034 3815898 3819372 3820732 3821047 3694797 3666161 3797803 3797856 3910476 3910596 3910630 3692316 
002992	CARP21	3764395	1	3558543 3574047 3581249 3632103 3651439 3692609 3695643 3716057 3796230 3796732 3796906 3816203 3816764 3819598 3821116 3821439 3667674 3821048 3620520 3689991 3817427 3484898 3628726 3630526 3764207 3592208 3711406 3768088 3821008 3474463 3493764 3498772 3671929 3691228 3767997 3792443 3821034 3815898 3819372 3820732 3821047 3694797 3666161 3797803 3797856 3910476 3910596 3910630 3692316 
002992	CARP21	3764395	49	3558543 3574047 3581249 3632103 3651439 3692609 3695643 3716057 3796230 3796732 3796906 3816203 3816764 3819598 3821116 3821439 3667674 3821048 3620520 3689991 3817427 3484898 3628726 3630526 3764207 3592208 3711406 3768088 3821008 3474463 3493764 3498772 3671929 3691228 3767997 3792443 3821034 3815898 3819372 3820732 3821047 3694797 3666161 3797803 3797856 3910476 3910596 3910630 3692316 
012303	CARP15	0576472	253	3559225 3559319 3559534 3692786 3693280 3578804 3790244 3674492 3629518 3475327 3498772 3581250 3691962 3820961 3556594 3581149 3797862 
013185	BYC106	0132890	3	3559476 3577590 3578036 3578861 3581999 3694791 3485774 3514095 3578781 3503630 3576037 3668845 3668870 
013185	BYC106	0132890	1	3559476 3577590 3578036 3578861 3581999 3694791 3485774 3514095 3578781 3503630 3576037 3668845 3668870 
001158	DAL315	1020104	115	3559815 3576306 
001158	DAL315	1020104	116	3559815 3576306 
003440	DAL10	0031359	77	3559900 3667385 3689402 3819196 3468281 3667311 3818675 3576303 3576310 3576404 3668846 3910478 
003440	DAL10	0031359	293	3559900 3667385 3689402 3819196 3468281 3667311 3818675 3576303 3576310 3576404 3668846 3910478 
010842	PK337	1168490	78	3560373 3581171 3581227 3559624 3463439 3559591 3575916 3818770 
010842	PK337	1168490	204	3560373 3581171 3581227 3559624 3463439 3559591 3575916 3818770 
010842	PK337	1168490	253	3560373 3581171 3581227 3559624 3463439 3559591 3575916 3818770 
013616	DAL212A	0375562	114	3560770 3576452 3576490 
013616	DAL212A	0375562	9	3560770 3576452 3576490 
013616	DAL212A	0375562	200	3560770 3576452 3576490 
012334	DAL2	0031388	115	3560858 3561772 3484898 3451331 3574866 3461498 
012334	DAL2	0031388	116	3560858 3561772 3484898 3451331 3574866 3461498 
008774	TH111	0031572	114	3561430 3691981 3788990 3578781 3789288 3631101 3693856 3690204 3818675 3661465 3797642 3797819 
008774	TH111	0031572	9	3561430 3691981 3788990 3578781 3789288 3631101 3693856 3690204 3818675 3661465 3797642 3797819 
006034	DAL119	0213446	63	3559534 3574519 3578240 3651499 3667273 3691575 3691981 3695285 3695368 3574349 3577485 3651243 3616918 3632881 3629518 3715155 3820774 3595641 3694289 3693612 3818782 3768303 3581913 3797610 3797641 
006034	DAL119	0213446	73	3559534 3574519 3578240 3651499 3667273 3691575 3691981 3695285 3695368 3574349 3577485 3651243 3616918 3632881 3629518 3715155 3820774 3595641 3694289 3693612 3818782 3768303 3581913 3797610 3797641 
006034	DAL119	0213446	74	3559534 3574519 3578240 3651499 3667273 3691575 3691981 3695285 3695368 3574349 3577485 3651243 3616918 3632881 3629518 3715155 3820774 3595641 3694289 3693612 3818782 3768303 3581913 3797610 3797641 
013213	DAL25	3648217	115	3574546 3575928 3655393 3618222 3485549 3591774 3821588 3662757 3668973 3669032 3797620 3797760 3797791 3797858 
013213	DAL25	3648217	3	3574546 3575928 3655393 3618222 3485549 3591774 3821588 3662757 3668973 3669032 3797620 3797760 3797791 3797858 
002875	CARP13	0031582	203	3483306 3560193 3574967 3652177 3467932 3694012 3576630 
002875	CARP13	0031582	3	3483306 3560193 3574967 3652177 3467932 3694012 3576630 
013642	DAL119	3195964	200	3464638 3516442 3574967 3579414 3606148 3816764 3482144 3482263 3482264 3822122 3592208 3651573 3465588 3478951 3486838 3542887 3642204 3576011 3462019 3483950 3561516 3581315 3576347 3576438 3667606 3797673 3797702 3797731 
013642	DAL119	3195964	293	3464638 3516442 3574967 3579414 3606148 3816764 3482144 3482263 3482264 3822122 3592208 3651573 3465588 3478951 3486838 3542887 3642204 3576011 3462019 3483950 3561516 3581315 3576347 3576438 3667606 3797673 3797702 3797731 
006523	TH251	0031573	114	3576013 3581980 3692609 3694780 3592208 3506324 3695022 3485053 3797665 3797751 3797790 3910711 
006523	TH251	0031573	9	3576013 3581980 3692609 3694780 3592208 3506324 3695022 3485053 3797665 3797751 3797790 3910711 
014979	TH223	3392421	201	3540428 3576260 3484314 3577682 3580159 3577806 3599497 3910729 
014979	TH223	3392421	75	3540428 3576260 3484314 3577682 3580159 3577806 3599497 3910729 
008769	DAL1	3896858	133	3577590 3789070 3796906 3820729 3821643 3823130 3816180 3816970 3817427 3483651 3651465 3785953 3819613 3789136 3821254 3819143 
006031	PK20	0213446	135	3481562 3577703 3578240 3579864 3629951 3651499 3653200 3667464 3690043 3691981 3692098 3694738 3695285 3816960 3817637 3820030 3821439 3821643 3574349 3577485 3581232 3650277 3774021 3616918 3768025 3816483 3821393 3631215 3651487 3632881 3789288 3492423 3789493 3715155 3768088 3820965 3818480 3595641 3694289 3790306 3796247 3818782 3819143 3820970 3821571 3690719 3768303 3820963 3479838 3475959 3576002 3581913 3789283 3820038 3668873 3668968 3910746 
006031	PK20	0213446	136	3481562 3577703 3578240 3579864 3629951 3651499 3653200 3667464 3690043 3691981 3692098 3694738 3695285 3816960 3817637 3820030 3821439 3821643 3574349 3577485 3581232 3650277 3774021 3616918 3768025 3816483 3821393 3631215 3651487 3632881 3789288 3492423 3789493 3715155 3768088 3820965 3818480 3595641 3694289 3790306 3796247 3818782 3819143 3820970 3821571 3690719 3768303 3820963 3479838 3475959 3576002 3581913 3789283 3820038 3668873 3668968 3910746 
011308	PK264	0180723	117	3578707 3581596 3695529 3463199 3638956 3559804 3797834 3797840 
011308	PK264	0180723	200	3578707 3581596 3695529 3463199 3638956 3559804 3797834 3797840 
011308	PK264	0180723	203	3578707 3581596 3695529 3463199 3638956 3559804 3797834 3797840 
001443	CARP15	0853792	201	3578963 3789315 3667503 3580991 3576546 3910611 
001443	CARP15	0853792	203	3578963 3789315 3667503 3580991 3576546 3910611 
004016	TH111	3442425	4	3579687 3819309 3584557 3630501 3820900 3693712 3695282 3768339 3613455 3818025 3796254 3581981 3576482 3668763 
004016	TH111	3442425	77	3579687 3819309 3584557 3630501 3820900 3693712 3695282 3768339 3613455 3818025 3796254 3581981 3576482 3668763 
012765	DAL6	3555097	201	3580796 3649568 3581201 3689991 3569865 3486740 3577984 3576512 3668750 3668822 3797667 3797861 3797868 
012765	DAL6	3555097	202	3580796 3649568 3581201 3689991 3569865 3486740 3577984 3576512 3668750 3668822 3797667 3797861 3797868 
015000	PK234	3461209	116	3580796 3668538 3692849 3774943 3581282 3690733 3691925 3693501 3694426 3612427 3580346 3790306 3616872 
015000	PK234	3461209	3	3580796 3668538 3692849 3774943 3581282 3690733 3691925 3693501 3694426 3612427 3580346 3790306 3616872 
015000	PK234	3461209	78	3580796 3668538 3692849 3774943 3581282 3690733 3691925 3693501 3694426 3612427 3580346 3790306 3616872 
015001	PK234	0402773	114	3577682 
015001	PK234	0402773	9	3577682 
015001	PK234	0402773	117	3577682 
001750	GOHEP	0622960	75	3485812 3581077 3821116 3475327 3488858 3820974 3819372 
001750	GOHEP	0622960	2	3485812 3581077 3821116 3475327 3488858 3820974 3819372 
006054	PK349	0031526	115	3581077 3481643 3789055 3820032 3479718 3578921 
006054	PK349	0031526	116	3581077 3481643 3789055 3820032 3479718 3578921 
006054	PK349	0031526	117	3581077 3481643 3789055 3820032 3479718 3578921 
014114	TH129	0827051	200	3581077 3651293 3695510 3574349 3692761 3694741 3576020 3796926 3690361 3716357 3820037 3689920 3648220 3797667 3797690 3797768 3797815 3910534 
014114	TH129	0827051	4	3581077 3651293 3695510 3574349 3692761 3694741 3576020 3796926 3690361 3716357 3820037 3689920 3648220 3797667 3797690 3797768 3797815 3910534 
007370	TAYG	0826964	63	3581249 3816992 3817177 3652276 3816970 3485931 3690733 3667676 3817260 3645720 3486475 3620017 3575266 3652177 3689920 3816104 3478419 3692187 3651750 3668999 3797642 3797803 
007370	TAYG	0826964	73	3581249 3816992 3817177 3652276 3816970 3485931 3690733 3667676 3817260 3645720 3486475 3620017 3575266 3652177 3689920 3816104 3478419 3692187 3651750 3668999 3797642 3797803 
007370	TAYG	0826964	74	3581249 3816992 3817177 3652276 3816970 3485931 3690733 3667676 3817260 3645720 3486475 3620017 3575266 3652177 3689920 3816104 3478419 3692187 3651750 3668999 3797642 3797803 
005258	CARP17	3819183	117	3581389 3452988 3667381 3467671 3579579 3581827 3447322 3486632 3493764 3487505 3464396 3797821 
005258	CARP17	3819183	2	3581389 3452988 3667381 3467671 3579579 3581827 3447322 3486632 3493764 3487505 3464396 3797821 
004803	CARP25	0031373	75	3456653 3486653 3581080 3581596 3581907 3653119 3693565 3796906 3789288 3821180 3699561 3519726 3576463 3797692 3797838 3910464 3910632 3910686 3910713 
004803	CARP25	0031373	2	3456653 3486653 3581080 3581596 3581907 3653119 3693565 3796906 3789288 3821180 3699561 3519726 3576463 3797692 3797838 3910464 3910632 3910686 3910713 
014548	PK264	0428815	115	3581596 3608602 3692316 
014548	PK264	0428815	116	3581596 3608602 3692316 
014548	PK264	0428815	201	3581596 3608602 3692316 
007006	PK25	3198619	136	3561430 3581920 3602816 3609407 3650225 3655428 3690445 3694481 3820395 3822122 3690800 3694073 3618222 3631101 3669069 3652273 3815949 3668365 3797084 3820961 3821269 3486617 3816708 3819542 3581192 3606290 3797740 3910507 
003033	TH224	0492580	201	3581980 3650636 3556970 3486617 3576445 
003033	TH224	0492580	202	3581980 3650636 3556970 3486617 3576445 
003033	TH224	0492580	3	3581980 3650636 3556970 3486617 3576445 
002182	PK25	1167863	116	3582040 3487087 
002182	PK25	1167863	117	3582040 3487087 
002182	PK25	1167863	200	3582040 3487087 
013160	TH102	0031632	2	3578963 3579687 3582182 3608602 3666175 3695201 3695282 3466011 3668386 3480791 3650256 
013160	TH102	0031632	78	3578963 3579687 3582182 3608602 3666175 3695201 3695282 3466011 3668386 3480791 3650256 
002409	TH129	3839983	115	3591436 3821162 3818675 3483950 3797849 
002409	TH129	3839983	116	3591436 3821162 3818675 3483950 3797849 
013161	DAL212E	0031632	3	3591436 3768025 3817048 3598090 3533093 3577741 3668895 3910503 
013161	DAL212E	0031632	1	3591436 3768025 3817048 3598090 3533093 3577741 3668895 3910503 
003001	PK20	3691394	49	3577703 3601391 3629951 3691748 3695027 3695510 3690778 3691834 3694426 3492423 3581846 3578392 3695434 3694415 3695024 3576507 3576519 3667606 3668822 3668828 3797604 3797636 3797702 3797864 
003001	PK20	3691394	204	3577703 3601391 3629951 3691748 3695027 3695510 3690778 3691834 3694426 3492423 3581846 3578392 3695434 3694415 3695024 3576507 3576519 3667606 3668822 3668828 3797604 3797636 3797702 3797864 
014628	TH104	3575049	1	3493931 3601391 3668366 3695529 3479355 3482263 3486787 3694073 3581995 3471745 3518231 3483385 3480067 3589576 3689845 3576306 3576362 3576405 3576527 3576535 3576586 3668824 3668911 3797657 3797673 
014628	TH104	3575049	78	3493931 3601391 3668366 3695529 3479355 3482263 3486787 3694073 3581995 3471745 3518231 3483385 3480067 3589576 3689845 3576306 3576362 3576405 3576527 3576535 3576586 3668824 3668911 3797657 3797673 
002415	CARP15	1051497	115	3560770 3606293 3482194 3560308 3689919 3580389 3575071 3639772 3579092 3568636 3668970 3797819 
002415	CARP15	1051497	116	3560770 3606293 3482194 3560308 3689919 3580389 3575071 3639772 3579092 3568636 3668970 3797819 
015242	EHI	0695890	117	3560770 3606293 3482194 3560308 3689919 3580389 3575071 3639772 3579092 3568636 3668970 3797819 
015242	EHI	0695890	3	3560770 3606293 3482194 3560308 3689919 3580389 3575071 3639772 3579092 3568636 3668970 3797819 
015251	PK336	0409737	114	3606293 3482194 3560308 3689919 3580389 3575071 3579092 3568636 3668970 
015251	PK336	0409737	9	3606293 3482194 3560308 3689919 3580389 3575071 3579092 3568636 3668970 
015251	PK336	0409737	202	3606293 3482194 3560308 3689919 3580389 3575071 3579092 3568636 3668970 
012339	DAL1	3420576	117	3606350 3652396 3796230 3486501 3695022 3460820 3478747 
012339	DAL1	3420576	200	3606350 3652396 3796230 3486501 3695022 3460820 3478747 
001429	TH129	0020093	201	3606418 3650736 3650997 3695282 3668386 
001429	TH129	0020093	202	3606418 3650736 3650997 3695282 3668386 
011987	PK20	3764403	117	3606418 3797532 3819367 3789315 3668386 3612427 3771747 
011987	PK20	3764403	200	3606418 3797532 3819367 3789315 3668386 3612427 3771747 
004356	DAL10	0847593	114	3608602 3615055 3691748 3781152 3820378 3821006 3479382 3821886 3447322 3820965 3816860 3485642 
004356	DAL10	0847593	9	3608602 3615055 3691748 3781152 3820378 3821006 3479382 3821886 3447322 3820965 3816860 3485642 
013439	RCCON	0468281	115	3483567 3615055 3789070 3820397 3668955 
013439	RCCON	0468281	116	3483567 3615055 3789070 3820397 3668955 
004036	PK20	3460456	114	3705083 3692536 3668851 3668974 
004036	PK20	3460456	9	3705083 3692536 3668851 3668974 
005272	TH116	1137952	114	3580269 3480423 3579723 3559857 3580912 3580714 3576385 3576420 
005272	TH116	1137952	9	3580269 3480423 3579723 3559857 3580912 3580714 3576385 3576420 
006519	TAYB	0031478	114	3482101 3629970 3581996 3462019 3483996 3484324 
006519	TAYB	0031478	9	3482101 3629970 3581996 3462019 3483996 3484324 
002562	PK20	3813957	134	3578811 3650997 3690346 3691575 3692786 3694980 3817379 3819177 3820958 3821179 3558800 3561318 3667381 3819196 3675467 3692536 3796926 3820032 3667821 3691694 3668386 3820971 3695292 3576763 3652373 3695539 3797084 3678350 3699561 3818782 3768972 3708638 3578921 3768458 3666570 3821273 3559172 3222918 3668753 3668947 3668971 3668974 3669006 3695281 3720506 3793534 3797665 3797722 3797781 3910527 3910754 
002562	PK20	3813957	49	3578811 3650997 3690346 3691575 3692786 3694980 3817379 3819177 3820958 3821179 3558800 3561318 3667381 3819196 3675467 3692536 3796926 3820032 3667821 3691694 3668386 3820971 3695292 3576763 3652373 3695539 3797084 3678350 3699561 3818782 3768972 3708638 3578921 3768458 3666570 3821273 3559172 3222918 3668753 3668947 3668971 3668974 3669006 3695281 3720506 3793534 3797665 3797722 3797781 3910527 3910754 
005196	TAYG	0493855	77	3484816 3578707 3651486 3668538 3692519 3730202 3788983 3796230 3821162 3821589 3481203 3667381 3788990 3480423 3818227 3817260 3493704 3465244 3818064 3665045 3485327 3487505 3616872 3797206 3816860 3574483 3651585 3817087 3576359 3576434 3576627 3668827 3797773 3797790 
005196	TAYG	0493855	76	3484816 3578707 3651486 3668538 3692519 3730202 3788983 3796230 3821162 3821589 3481203 3667381 3788990 3480423 3818227 3817260 3493704 3465244 3818064 3665045 3485327 3487505 3616872 3797206 3816860 3574483 3651585 3817087 3576359 3576434 3576627 3668827 3797773 3797790 
001881	PK227	0056992	202	3651816 3481203 3464327 3480999 3529298 3549272 3467093 3482592 3559189 3576299 3668759 3797758 3797881 
001881	PK227	0056992	203	3651816 3481203 3464327 3480999 3529298 3549272 3467093 3482592 3559189 3576299 3668759 3797758 3797881 
001881	PK227	0056992	133	3651816 3481203 3464327 3480999 3529298 3549272 3467093 3482592 3559189 3576299 3668759 3797758 3797881 
005846	PK20	0031582	114	3653119 3478964 3768339 3635012 3651585 
005846	PK20	0031582	9	3653119 3478964 3768339 3635012 3651585 
002151	PK278	3897776	116	3480868 3665300 3821643 3725997 3579645 3816336 3821166 3789806 3797164 3655749 3666570 
002151	PK278	3897776	201	3480868 3665300 3821643 3725997 3579645 3816336 3821166 3789806 3797164 3655749 3666570 
002151	PK278	3897776	202	3480868 3665300 3821643 3725997 3579645 3816336 3821166 3789806 3797164 3655749 3666570 
007032	DAL212A	0031573	117	3666520 3819232 3820378 3693501 3578714 3572330 3635012 3651585 3797696 3797843 
007032	DAL212A	0031573	200	3666520 3819232 3820378 3693501 3578714 3572330 3635012 3651585 3797696 3797843 
004015	TH111	3460456	116	3666801 3699613 3768625 3581663 3600785 3712286 3694668 3579361 3678350 3768034 3820970 3642332 3692187 3668130 3795999 
004015	TH111	3460456	293	3666801 3699613 3768625 3581663 3600785 3712286 3694668 3579361 3678350 3768034 3820970 3642332 3692187 3668130 3795999 
006562	TH121	0031573	201	3667608 3692609 3506324 3480810 3576011 3576359 3576400 3668768 
006562	TH121	0031573	202	3667608 3692609 3506324 3480810 3576011 3576359 3576400 3668768 
008773	TH111	3896858	76	3575259 3667654 3689402 3692766 3816549 3483640 3693856 3818807 3797084 3818771 3790792 3676165 3627845 3797666 
008773	TH111	3896858	206	3575259 3667654 3689402 3692766 3816549 3483640 3693856 3818807 3797084 3818771 3790792 3676165 3627845 3797666 
003017	DAL2	3332662	200	3486834 3667749 3793612 3820030 3556970 3821077 3820756 3546417 3492423 3474598 3576416 3576507 3668824 3668870 3797754 
003017	DAL2	3332662	77	3486834 3667749 3793612 3820030 3556970 3821077 3820756 3546417 3492423 3474598 3576416 3576507 3668824 3668870 3797754 
003017	DAL2	3332662	253	3486834 3667749 3793612 3820030 3556970 3821077 3820756 3546417 3492423 3474598 3576416 3576507 3668824 3668870 3797754 
006559	TH251	0031478	116	3579414 3668195 3581098 3483084 3478951 3579116 3648970 3483996 3487090 3797588 3797806 3797844 3910472 
006559	TH251	0031478	117	3579414 3668195 3581098 3483084 3478951 3579116 3648970 3483996 3487090 3797588 3797806 3797844 3910472 
013783	CARP13	3555100	117	3480937 3484619 3669280 3446353 
013783	CARP13	3555100	200	3480937 3484619 3669280 3446353 
005727	TH223	3648007	115	3690789 3693230 3577682 3691694 3574563 3797653 
005727	TH223	3648007	116	3690789 3693230 3577682 3691694 3574563 3797653 
003406	CARP21	1061058	78	3561430 3651365 3691981 3692766 3694432 3816992 3817379 3820257 3821179 3821439 3821589 3816924 3816970 3675467 3768025 3821393 3816463 3669069 3611048 3817048 3764207 3797576 3820971 3768088 3771747 3789136 3818480 3820774 3591844 3764422 3768356 3789529 3816486 3818025 3818675 3792443 3820974 3821016 3821588 3792350 3820479 3694012 3819542 3820038 3821047 3690845 3816466 3821273 
003406	CARP21	1061058	204	3561430 3651365 3691981 3692766 3694432 3816992 3817379 3820257 3821179 3821439 3821589 3816924 3816970 3675467 3768025 3821393 3816463 3669069 3611048 3817048 3764207 3797576 3820971 3768088 3771747 3789136 3818480 3820774 3591844 3764422 3768356 3789529 3816486 3818025 3818675 3792443 3820974 3821016 3821588 3792350 3820479 3694012 3819542 3820038 3821047 3690845 3816466 3821273 
006860	PK337	3818519	114	3694738 3694903 3694431 3493704 3690719 3792350 3578252 
006860	PK337	3818519	9	3694738 3694903 3694431 3493704 3690719 3792350 3578252 
006860	PK337	3818519	201	3694738 3694903 3694431 3493704 3690719 3792350 3578252 
001747	ROSTUD	3896859	201	3677885 3699593 3816203 3711406 3716357 3796254 3820974 3820587 
001747	ROSTUD	3896859	76	3677885 3699593 3816203 3711406 3716357 3796254 3820974 3820587 
006504	TAYE	0777265	63	3610287 3692285 3699593 3820378 3467781 3821048 3821088 3821231 3816463 3717144 3652273 3694668 3790825 3821097 3792406 3689328 3585962 3651585 3692514 3479350 3578252 3817001 3910474 3910623 
006504	TAYE	0777265	73	3610287 3692285 3699593 3820378 3467781 3821048 3821088 3821231 3816463 3717144 3652273 3694668 3790825 3821097 3792406 3689328 3585962 3651585 3692514 3479350 3578252 3817001 3910474 3910623 
001424	CARP15	0020093	75	3704166 3796732 3816832 3818746 3819367 3789315 3771747 3580991 3671929 3689328 3768972 3583596 3910477 
001424	CARP15	0020093	2	3704166 3796732 3816832 3818746 3819367 3789315 3771747 3580991 3671929 3689328 3768972 3583596 3910477 
