Course	Room	Teacher	Time	Students
003026	TAYE	0492580	116	1156319 3090312 3092196 3098276 3105292 3106446 3108886 3177165 3181938 3194322 3204893 3211473 3213968 3214138 3217371 3217413 3217543 
003026	TAYE	0492580	114	1156319 3090312 3092196 3098276 3105292 3106446 3108886 3177165 3181938 3194322 3204893 3211473 3213968 3214138 3217371 3217413 3217543 
007008	EHLEC	3427450	262	1156319 3209872 3214129 3248149 3260308 3305199 3322686 3323608 3332409 3332421 3333675 3335236 3335809 3345082 3346922 3388648 3390414 3406623 3408191 3409695 3409760 
007008	EHLEC	3427450	263	1156319 3209872 3214129 3248149 3260308 3305199 3322686 3323608 3332409 3332421 3333675 3335236 3335809 3345082 3346922 3388648 3390414 3406623 3408191 3409695 3409760 
001474	CARP17	3098022	264	1156628 1158585 3078437 3080405 3081763 3082941 3085002 3089763 3093298 3095599 3096355 3100196 
001474	CARP17	3098022	113	1156628 1158585 3078437 3080405 3081763 3082941 3085002 3089763 3093298 3095599 3096355 3100196 
005874	TH110	0031332	159	1156628 
005874	TH110	0031332	262	1156628 
011987	CARP13	0004955	15	1156628 3078958 3093298 3097082 3112040 3322236 3335999 3350761 3351190 3372887 
011987	CARP13	0004955	200	1156628 3078958 3093298 3097082 3112040 3322236 3335999 3350761 3351190 3372887 
012305	TH110	0030512	116	1156628 1158585 3093246 3093298 3123316 3153713 3280006 3307321 
012305	TH110	0030512	14	1156628 1158585 3093246 3093298 3123316 3153713 3280006 3307321 
001748	GOCOM	0254474	260	1158383 3078331 3098276 3109335 3122181 3261697 3292462 
001748	GOCOM	0254474	261	1158383 3078331 3098276 3109335 3122181 3261697 3292462 
001749	GOCOM	0254474	116	1158383 3078150 3092179 3205329 3213217 3217408 3239030 3244203 3330597 3330627 3331618 3409706 3409721 
001749	GOCOM	0254474	117	1158383 3078150 3092179 3205329 3213217 3217408 3239030 3244203 3330597 3330627 3331618 3409706 3409721 
005850	CARP15	3426688	262	1158585 3194683 3216609 3219783 3228778 3304005 3307321 3332532 3336686 3350800 3408797 3410480 
005850	CARP15	3426688	263	1158585 3194683 3216609 3219783 3228778 3304005 3307321 3332532 3336686 3350800 3408797 3410480 
006060	PK328	0431634	159	1160136 3078822 3089555 3089763 3091221 3092532 3092830 
006060	PK328	0431634	15	1160136 3078822 3089555 3089763 3091221 3092532 3092830 
006060	PK328	0431634	115	1160136 3078822 3089555 3089763 3091221 3092532 3092830 
006026	PK336	3421383	25	1161808 3081179 3092411 3095337 3103166 3119909 3177388 3228861 3244203 3247156 3276024 3332410 3335589 3349875 3373846 3388914 3390492 3397567 3397573 3398495 3401632 3403440 3409425 3409758 3410139 
006026	PK336	3421383	203	1161808 3081179 3092411 3095337 3103166 3119909 3177388 3228861 3244203 3247156 3276024 3332410 3335589 3349875 3373846 3388914 3390492 3397567 3397573 3398495 3401632 3403440 3409425 3409758 3410139 
006026	PK336	3421383	201	1161808 3081179 3092411 3095337 3103166 3119909 3177388 3228861 3244203 3247156 3276024 3332410 3335589 3349875 3373846 3388914 3390492 3397567 3397573 3398495 3401632 3403440 3409425 3409758 3410139 
007923	RCSEM	0031539	260	1161808 3098380 
007923	RCSEM	0031539	261	1161808 3098380 
005141	TH102	0493856	159	1162423 3079887 3112329 3118178 3126772 3219783 3329413 3333094 3334056 3335184 3336640 3342720 3347834 3396895 
005141	TH102	0493856	264	1162423 3079887 3112329 3118178 3126772 3219783 3329413 3333094 3334056 3335184 3336640 3342720 3347834 3396895 
005247	TH102	0493855	113	1162423 3068444 3077505 3079769 3099676 3155695 3188882 3197905 3213840 3217413 3217793 3329413 3330926 
005247	TH102	0493855	13	1162423 3068444 3077505 3079769 3099676 3155695 3188882 3197905 3213840 3217413 3217793 3329413 3330926 
005286	TAYSEM	0493856	262	1162423 3068444 
005286	TAYSEM	0493856	263	1162423 3068444 
003454	TAYG	0897706	118	1163242 3095417 3110898 3114139 3119630 3122181 3179026 3188882 3191823 3194474 3205208 3210027 3211128 3211478 3212008 3213840 3216840 3216871 3217615 3220189 3227145 3228428 3261697 3284809 3305828 3312113 3312114 3314971 3316782 3322949 3333459 
003454	TAYG	0897706	1	1163242 3095417 3110898 3114139 3119630 3122181 3179026 3188882 3191823 3194474 3205208 3210027 3211128 3211478 3212008 3213840 3216840 3216871 3217615 3220189 3227145 3228428 3261697 3284809 3305828 3312113 3312114 3314971 3316782 3322949 3333459 
003510	TH104	0024092	159	1163242 3082959 3084075 3114139 3125450 3152434 3194888 3212784 3216840 
003510	TH104	0024092	262	1163242 3082959 3084075 3114139 3125450 3152434 3194888 3212784 3216840 
001896	PK122	0205229	264	1164327 3087231 3091870 3099257 
001896	PK122	0205229	116	1164327 3087231 3091870 3099257 
001896	PK122	0205229	15	1164327 3087231 3091870 3099257 
005258	TH102	3426676	260	3061686 3087431 3332249 
005258	TH102	3426676	261	3061686 3087431 3332249 
007374	BYC127	0987494	234	3061917 3077505 3079887 3083717 3092604 3114853 3119048 3178019 3205329 3211006 3211593 3214299 3226387 3232322 3316906 3317234 3329671 3330095 3331473 3381343 3387721 3397670 
007374	BYC127	0987494	121	3061917 3077505 3079887 3083717 3092604 3114853 3119048 3178019 3205329 3211006 3211593 3214299 3226387 3232322 3316906 3317234 3329671 3330095 3331473 3381343 3387721 3397670 
007374	BYC127	0987494	263	3061917 3077505 3079887 3083717 3092604 3114853 3119048 3178019 3205329 3211006 3211593 3214299 3226387 3232322 3316906 3317234 3329671 3330095 3331473 3381343 3387721 3397670 
012339	TH223	3420576	114	3061917 3079829 3081073 3083717 3095908 3118027 3121966 3126772 
012339	TH223	3420576	115	3061917 3079829 3081073 3083717 3095908 3118027 3121966 3126772 
008501	TAYC	0125630	260	3062439 3081988 3093349 3098243 3213402 
008501	TAYC	0125630	261	3062439 3081988 3093349 3098243 3213402 
004076	TAYC	1167978	114	3062958 3085596 3151195 3175457 3191834 3321871 
004076	TAYC	1167978	115	3062958 3085596 3151195 3175457 3191834 3321871 
009691	CARP25	1168489	262	3062958 3094422 3194873 3215081 3217408 3219920 3322752 3333459 
009691	CARP25	1168489	15	3062958 3094422 3194873 3215081 3217408 3219920 3322752 3333459 
007910	RCSEM	0031539	263	3063119 3191876 3217444 
007910	RCSEM	0031539	264	3063119 3191876 3217444 
009358	RCSEM	0031386	159	3063119 3078331 3121582 
009358	RCSEM	0031386	262	3063119 3078331 3121582 
012325	GOB	3420576	13	3063303 3069455 3073216 3078437 3081927 3091305 3092012 3092830 3153576 3188879 3208714 3213402 3216840 3217439 3226387 3265450 3312113 3340189 3346922 3406720 3409424 
012325	GOB	3420576	116	3063303 3069455 3073216 3078437 3081927 3091305 3092012 3092830 3153576 3188879 3208714 3213402 3216840 3217439 3226387 3265450 3312113 3340189 3346922 3406720 3409424 
009321	TH223	0138190	263	3063558 3078258 3087117 3089884 3096248 3193776 3244921 
009321	TH223	0138190	264	3063558 3078258 3087117 3089884 3096248 3193776 3244921 
011859	TAYD	3332662	159	3065568 3081074 3085612 3090312 3092196 3177063 3213968 3214138 
011859	TAYD	3332662	262	3065568 3081074 3085612 3090312 3092196 3177063 3213968 3214138 
011859	TAYD	3332662	263	3065568 3081074 3085612 3090312 3092196 3177063 3213968 3214138 
007041	TAYSEM	0162976	16	3065947 3078232 3081074 3095254 3098242 3098243 3180697 3190802 3193161 3332410 
007041	TAYSEM	0162976	114	3065947 3078232 3081074 3095254 3098242 3098243 3180697 3190802 3193161 3332410 
005182	TAYE	0029475	200	3066711 3067387 3073790 3079887 3080142 3082058 3082488 3084716 3092577 3095021 3216013 3331473 
005182	TAYE	0029475	3	3066711 3067387 3073790 3079887 3080142 3082058 3082488 3084716 3092577 3095021 3216013 3331473 
012593	GOB	3425460	25	3067056 3068251 3079915 3089769 3094575 3108886 3122857 3191876 3194322 3194873 3209232 3216633 3316273 3390229 3390262 3397398 3409424 3410901 
012593	GOB	3425460	203	3067056 3068251 3079915 3089769 3094575 3108886 3122857 3191876 3194322 3194873 3209232 3216633 3316273 3390229 3390262 3397398 3409424 3410901 
010947	TAYE	1168489	263	3067214 3094422 3211478 3295766 3329656 3332411 3404945 3409425 
010947	TAYE	1168489	113	3067214 3094422 3211478 3295766 3329656 3332411 3404945 3409425 
011295	PK227	3426758	14	3067214 3089542 3095337 3158474 3211081 3266721 
011295	PK227	3426758	15	3067214 3089542 3095337 3158474 3211081 3266721 
011295	PK227	3426758	114	3067214 3089542 3095337 3158474 3211081 3266721 
012442	TH110	3426095	159	3067313 3073790 3333675 
012442	TH110	3426095	264	3067313 3073790 3333675 
005725	TH102	0031543	263	3067358 3114269 3125450 3194474 3214178 3219786 3228428 3231826 3242817 3243225 3252374 3268127 3306761 3311808 3316711 3330273 
005725	TH102	0031543	15	3067358 3114269 3125450 3194474 3214178 3219786 3228428 3231826 3242817 3243225 3252374 3268127 3306761 3311808 3316711 3330273 
005204	TAYE	3426676	202	3067793 3081431 3112040 3180821 3216013 3242506 3244921 3248776 3307321 3347031 3354864 3358246 3364694 3381996 3389259 3394688 3404051 3408495 3409510 
005204	TAYE	3426676	25	3067793 3081431 3112040 3180821 3216013 3242506 3244921 3248776 3307321 3347031 3354864 3358246 3364694 3381996 3389259 3394688 3404051 3408495 3409510 
005310	TH102	0493855	262	3067793 3077505 3081431 3082314 3084716 3087431 
005310	TH102	0493855	116	3067793 3077505 3081431 3082314 3084716 3087431 
011063	TH224	3195964	159	3067793 3086119 3221081 3256154 3321871 3343092 3388046 3405863 
011063	TH224	3195964	113	3067793 3086119 3221081 3256154 3321871 3343092 3388046 3405863 
001152	TH110	0254151	200	3068251 3079872 3099375 3100388 3106403 3111582 3113753 3152572 3169335 3192055 3204905 3209832 3211360 3213840 3215889 3216580 3217313 3219436 3221143 3239494 3243225 3249965 3254879 3258543 3262977 3268127 3304008 3304941 3306482 3306992 3317266 3322715 3324108 3329668 3329812 3330203 3330439 3330630 3331184 3331483 3331582 3333260 3335809 3343996 3344231 3344691 3346867 3347834 3350767 3351382 3352018 3357061 3357841 3374627 3382524 3385569 3388735 3388844 3388882 3389314 3390414 3390539 3396786 3397250 3397567 3397575 3403576 3404942 3404945 3405436 3405943 3406004 3407233 
001152	TH110	0254151	202	3068251 3079872 3099375 3100388 3106403 3111582 3113753 3152572 3169335 3192055 3204905 3209832 3211360 3213840 3215889 3216580 3217313 3219436 3221143 3239494 3243225 3249965 3254879 3258543 3262977 3268127 3304008 3304941 3306482 3306992 3317266 3322715 3324108 3329668 3329812 3330203 3330439 3330630 3331184 3331483 3331582 3333260 3335809 3343996 3344231 3344691 3346867 3347834 3350767 3351382 3352018 3357061 3357841 3374627 3382524 3385569 3388735 3388844 3388882 3389314 3390414 3390539 3396786 3397250 3397567 3397575 3403576 3404942 3404945 3405436 3405943 3406004 3407233 
003480	EHII	0599596	260	3068444 3073790 3079120 3153306 3218135 3223001 
003480	EHII	0599596	261	3068444 3073790 3079120 3153306 3218135 3223001 
004889	TH110	0032827	159	3068911 3080118 3082784 3085407 3088433 3093100 3093184 3095306 3099191 3100388 3210877 
004889	TH110	0032827	117	3068911 3080118 3082784 3085407 3088433 3093100 3093184 3095306 3099191 3100388 3210877 
003547	TH110	3318436	262	3069455 3119630 3179026 3194474 3210027 3218135 3220189 
003547	TH110	3318436	264	3069455 3119630 3179026 3194474 3210027 3218135 3220189 
002164	PK243	0180723	114	3070184 3092411 3093208 3098380 3103166 3119909 3150160 3189051 3204644 3205454 3211360 3213412 3227175 3306482 3306835 3316614 3330439 
002164	PK243	0180723	115	3070184 3092411 3093208 3098380 3103166 3119909 3150160 3189051 3204644 3205454 3211360 3213412 3227175 3306482 3306835 3316614 3330439 
002164	PK243	0180723	117	3070184 3092411 3093208 3098380 3103166 3119909 3150160 3189051 3204644 3205454 3211360 3213412 3227175 3306482 3306835 3316614 3330439 
001562	TH110	0031756	260	1049332 3071792 3079855 3087809 3092126 3093319 3095254 3110627 3118178 3138631 3211007 3214138 3216840 3217778 3249531 3322740 3331776 3344231 3354864 3390492 3408037 
001562	TH110	0031756	261	1049332 3071792 3079855 3087809 3092126 3093319 3095254 3110627 3118178 3138631 3211007 3214138 3216840 3217778 3249531 3322740 3331776 3344231 3354864 3390492 3408037 
011203	GOB	0129398	264	3071792 3125450 3249531 
011203	GOB	0129398	113	3071792 3125450 3249531 
008770	TH110	0431786	261	3084853 3095765 3152623 3173096 3178019 3189051 3193987 3209872 3209873 3211593 3215879 3216601 3217615 3220189 3222944 3226387 3232322 3233697 3261685 3261754 3304008 3304941 3306703 3307952 3312113 3315767 3316281 3319376 3319378 3321377 3322686 3322942 3332518 3333007 3333635 3350650 3352587 3388735 3389488 3394688 3397154 3397670 3403676 3403968 3406438 3406490 3406889 3408495 3409172 3409497 3409706 3431091 
008770	TH110	0431786	159	3084853 3095765 3152623 3173096 3178019 3189051 3193987 3209872 3209873 3211593 3215879 3216601 3217615 3220189 3222944 3226387 3232322 3233697 3261685 3261754 3304008 3304941 3306703 3307952 3312113 3315767 3316281 3319376 3319378 3321377 3322686 3322942 3332518 3333007 3333635 3350650 3352587 3388735 3389488 3394688 3397154 3397670 3403676 3403968 3406438 3406490 3406889 3408495 3409172 3409497 3409706 3431091 
003033	TAYE	0492580	159	3072895 3079866 3098276 3100415 
003033	TAYE	0492580	262	3072895 3079866 3098276 3100415 
003033	TAYE	0492580	113	3072895 3079866 3098276 3100415 
011308	PK278	0180723	14	3074091 3079915 3092577 3100196 3254053 3297051 3308669 3314971 3322715 3332532 3393733 3395143 3409519 
011308	PK278	0180723	15	3074091 3079915 3092577 3100196 3254053 3297051 3308669 3314971 3322715 3332532 3393733 3395143 3409519 
011308	PK278	0180723	234	3074091 3079915 3092577 3100196 3254053 3297051 3308669 3314971 3322715 3332532 3393733 3395143 3409519 
012350	BYC239	0431786	263	3074091 3088010 3173283 3209832 3211727 3217793 3219920 3332978 3358560 3409510 
012350	BYC239	0431786	116	3074091 3088010 3173283 3209832 3211727 3217793 3219920 3332978 3358560 3409510 
010872	CARP17	3098022	159	3075252 3081763 3094700 3125322 3193672 3215601 3219029 3239494 3251957 3297368 3337363 
010872	CARP17	3098022	13	3075252 3081763 3094700 3125322 3193672 3215601 3219029 3239494 3251957 3297368 3337363 
002174	PK229	0004950	116	3076209 3078822 3085643 3086192 3088141 3091587 3092408 3098983 
002174	PK229	0004950	14	3076209 3078822 3085643 3086192 3088141 3091587 3092408 3098983 
002174	PK229	0004950	16	3076209 3078822 3085643 3086192 3088141 3091587 3092408 3098983 
010851	PK336	3421383	13	3078071 3081951 3087527 3089763 3094802 3149019 3152572 3204306 
010851	PK336	3421383	116	3078071 3081951 3087527 3089763 3094802 3149019 3152572 3204306 
010851	PK336	3421383	114	3078071 3081951 3087527 3089763 3094802 3149019 3152572 3204306 
007040	TH251	0162976	234	3078232 3155033 3204279 3213217 3214129 3228759 3231837 3262172 3271107 3321871 3323454 3333381 
007040	TH251	0162976	200	3078232 3155033 3204279 3213217 3214129 3228759 3231837 3262172 3271107 3321871 3323454 3333381 
012486	EHIII	3426520	16	3078408 3315084 3336573 3375084 3406150 3410638 
012486	EHIII	3426520	114	3078408 3315084 3336573 3375084 3406150 3410638 
010860	PK154	0402773	113	3078822 3087141 3094263 
010860	PK154	0402773	13	3078822 3087141 3094263 
010860	PK154	0402773	114	3078822 3087141 3094263 
005741	TH110	3392421	116	3078934 3078987 3091889 3098490 3114872 3145694 3161390 
005741	TH110	3392421	15	3078934 3078987 3091889 3098490 3114872 3145694 3161390 
011206	TH110	0129398	262	3078934 3079855 3101150 3122181 3297051 
011206	TH110	0129398	263	3078934 3079855 3101150 3122181 3297051 
002867	TH110	0031582	260	3078958 3112329 3191191 3219428 3219436 3376542 3388458 
002867	TH110	0031582	261	3078958 3112329 3191191 3219428 3219436 3376542 3388458 
005870	TH110	3426688	13	3078958 3080774 3082941 3096911 3112040 3191191 3219428 
005870	TH110	3426688	116	3078958 3080774 3082941 3096911 3112040 3191191 3219428 
005727	CARP25	0984701	113	3078987 3091889 3092244 3098490 3227754 3322715 3331496 
005727	CARP25	0984701	13	3078987 3091889 3092244 3098490 3227754 3322715 3331496 
012353	GYMFIT	1168366	200	3078987 3080843 3211007 3219633 3315957 3332761 3362013 3396763 3397573 
012353	GYMFIT	1168366	202	3078987 3080843 3211007 3219633 3315957 3332761 3362013 3396763 3397573 
007396	BYC127	0851717	15	3079120 3080512 3081698 3087757 3088052 3091892 3096808 3097009 3097075 3119048 3142378 3211006 3211384 3211593 3299552 3316906 3317234 
007396	BYC127	0851717	114	3079120 3080512 3081698 3087757 3088052 3091892 3096808 3097009 3097075 3119048 3142378 3211006 3211384 3211593 3299552 3316906 3317234 
007396	BYC127	0851717	115	3079120 3080512 3081698 3087757 3088052 3091892 3096808 3097009 3097075 3119048 3142378 3211006 3211384 3211593 3299552 3316906 3317234 
008421	TAYD	0132890	119	3079120 3095337 3114251 3193987 3194683 3204830 3215876 3216633 3223468 3241045 3244203 3265450 3319378 3331496 3332518 3340395 3343234 3397566 3405177 3406720 3409420 3409736 
008421	TAYD	0132890	202	3079120 3095337 3114251 3193987 3194683 3204830 3215876 3216633 3223468 3241045 3244203 3265450 3319378 3331496 3332518 3340395 3343234 3397566 3405177 3406720 3409420 3409736 
009286	TAYB	0138190	13	3079169 3093349 3387721 3389314 3404979 
009286	TAYB	0138190	14	3079169 3093349 3387721 3389314 3404979 
012326	TAYC	3420576	262	3079769 3081988 3099676 3160933 3210876 3213402 3216244 3265450 
012326	TAYC	3420576	117	3079769 3081988 3099676 3160933 3210876 3213402 3216244 3265450 
012329	TAYG	3198619	260	3079774 3091781 3098284 3121966 3181938 
012329	TAYG	3198619	261	3079774 3091781 3098284 3121966 3181938 
007043	TH110	3315634	260	3079829 3097933 3221081 3248149 3256154 3256706 3256961 3302457 3304723 3332421 3333780 3345082 3382096 3390229 3396895 
007043	TH110	3315634	261	3079829 3097933 3221081 3248149 3256154 3256706 3256961 3302457 3304723 3332421 3333780 3345082 3382096 3390229 3396895 
012352	GYMFIT	0129398	116	3079855 3080843 3219719 
012352	GYMFIT	0129398	14	3079855 3080843 3219719 
006035	PK349	0409737	13	3079871 3088433 3099184 3110627 3185122 3191285 3203991 3205337 3211727 3215879 3217313 3220304 3227208 3251946 3261847 3306482 3307400 3331582 
006035	PK349	0409737	118	3079871 3088433 3099184 3110627 3185122 3191285 3203991 3205337 3211727 3215879 3217313 3220304 3227208 3251946 3261847 3306482 3307400 3331582 
006035	PK349	0409737	1	3079871 3088433 3099184 3110627 3185122 3191285 3203991 3205337 3211727 3215879 3217313 3220304 3227208 3251946 3261847 3306482 3307400 3331582 
007370	BYC239	0826964	113	3079887 3080546 3080943 3081234 3085394 3090325 3100468 3114251 3114269 3114853 3126930 3205329 3217195 3219786 3236537 3296121 3306692 3331474 3410355 
007370	BYC239	0826964	114	3079887 3080546 3080943 3081234 3085394 3090325 3100468 3114251 3114269 3114853 3126930 3205329 3217195 3219786 3236537 3296121 3306692 3331474 3410355 
007370	BYC239	0826964	115	3079887 3080546 3080943 3081234 3085394 3090325 3100468 3114251 3114269 3114853 3126930 3205329 3217195 3219786 3236537 3296121 3306692 3331474 3410355 
009299	PK278	3092667	263	3080118 3081179 3085407 3095599 3114776 3120788 3121782 3192054 3194888 3218335 3223740 3254879 3260419 3268686 3297368 3309285 3315789 
009299	PK278	3092667	16	3080118 3081179 3085407 3095599 3114776 3120788 3121782 3192054 3194888 3218335 3223740 3254879 3260419 3268686 3297368 3309285 3315789 
004285	PK243	3092832	118	3080142 3087330 3091218 3118090 3204511 3208714 3210020 3216609 3217408 3218335 3241045 3247887 3306992 3311808 3322686 3323644 3329413 3350650 3359167 3388844 3396665 3405296 
004285	PK243	3092832	1	3080142 3087330 3091218 3118090 3204511 3208714 3210020 3216609 3217408 3218335 3241045 3247887 3306992 3311808 3322686 3323644 3329413 3350650 3359167 3388844 3396665 3405296 
002161	PK180	1083806	119	3080539 3082852 3095908 3098380 3114853 3115992 3142378 3173096 3177873 3188399 3210074 3211006 3211081 3214147 3219786 3221922 3227208 3238039 3238414 3242649 3249841 3260264 3276024 3281747 3283446 3288377 3303949 3304005 3304008 3306703 3307517 3308695 3309190 3310852 3311445 3315961 3316653 3322149 3323692 3330372 3331473 3332978 3373902 3409557 
002161	PK180	1083806	212	3080539 3082852 3095908 3098380 3114853 3115992 3142378 3173096 3177873 3188399 3210074 3211006 3211081 3214147 3219786 3221922 3227208 3238039 3238414 3242649 3249841 3260264 3276024 3281747 3283446 3288377 3303949 3304005 3304008 3306703 3307517 3308695 3309190 3310852 3311445 3315961 3316653 3322149 3323692 3330372 3331473 3332978 3373902 3409557 
002161	PK180	1083806	120	3080539 3082852 3095908 3098380 3114853 3115992 3142378 3173096 3177873 3188399 3210074 3211006 3211081 3214147 3219786 3221922 3227208 3238039 3238414 3242649 3249841 3260264 3276024 3281747 3283446 3288377 3303949 3304005 3304008 3306703 3307517 3308695 3309190 3310852 3311445 3315961 3316653 3322149 3323692 3330372 3331473 3332978 3373902 3409557 
007404	PK227	0205229	260	3080546 3080943 
007404	PK227	0205229	261	3080546 3080943 
007404	PK227	0205229	16	3080546 3080943 
007099	TH251	0028980	13	3081073 3082488 3084853 3089115 3118027 3121966 3333007 
007099	TH251	0028980	116	3081073 3082488 3084853 3089115 3118027 3121966 3333007 
004807	TH224	3092667	234	3081179 3090312 3095306 3095417 3098490 3218335 3221785 3268686 3322722 3332738 3349789 3350650 3356546 3388628 3394978 
004807	TH224	3092667	200	3081179 3090312 3095306 3095417 3098490 3218335 3221785 3268686 3322722 3332738 3349789 3350650 3356546 3388628 3394978 
008764	TH110	0431786	13	3081179 3111582 3114872 3214299 3219367 3232822 3238039 3252312 3256706 3259090 3322151 3330337 3331618 3342720 3357061 3359529 3382524 3382642 3388359 3388630 3388882 3390131 3390539 3396665 3396895 3397398 3397575 3398251 3398618 3403953 3404051 3404942 3405419 3406004 3406020 3406623 3407265 3407466 3407597 3408037 3408249 3409477 3409792 3410139 3410901 3416251 
008764	TH110	0431786	14	3081179 3111582 3114872 3214299 3219367 3232822 3238039 3252312 3256706 3259090 3322151 3330337 3331618 3342720 3357061 3359529 3382524 3382642 3388359 3388630 3388882 3390131 3390539 3396665 3396895 3397398 3397575 3398251 3398618 3403953 3404051 3404942 3405419 3406004 3406020 3406623 3407265 3407466 3407597 3408037 3408249 3409477 3409792 3410139 3410901 3416251 
006054	PK336	3392923	260	3081503 3081951 3087527 3091305 3094802 3099184 3155346 3188399 3193776 3210876 3307400 
006054	PK336	3392923	261	3081503 3081951 3087527 3091305 3094802 3099184 3155346 3188399 3193776 3210876 3307400 
006054	PK336	3392923	159	3081503 3081951 3087527 3091305 3094802 3099184 3155346 3188399 3193776 3210876 3307400 
011223	PK328	0031526	262	3081951 3089763 3091221 
011223	PK328	0031526	263	3081951 3089763 3091221 
011223	PK328	0031526	14	3081951 3089763 3091221 
002636	CAN314	0827051	13	3082033 3217667 3242147 3308878 3333105 3373119 3380907 3382096 3403680 3408049 3409423 3409760 
002636	CAN314	0827051	114	3082033 3217667 3242147 3308878 3333105 3373119 3380907 3382096 3403680 3408049 3409423 3409760 
002992	TAYF	0031406	25	3082058 3092830 3114701 3125856 3188793 3204511 3215759 3215879 3219436 3231837 3241045 3243105 3246830 3265154 3311452 3322107 3329885 3331451 3332580 3332978 3335999 3336640 3351178 3374627 3380907 3382098 3388630 3388844 3396601 3396626 3396895 3404068 3405863 3406490 3406623 3408037 3408041 3408049 3408191 3409519 3410501 
002992	TAYF	0031406	203	3082058 3092830 3114701 3125856 3188793 3204511 3215759 3215879 3219436 3231837 3241045 3243105 3246830 3265154 3311452 3322107 3329885 3331451 3332580 3332978 3335999 3336640 3351178 3374627 3380907 3382098 3388630 3388844 3396601 3396626 3396895 3404068 3405863 3406490 3406623 3408037 3408041 3408049 3408191 3409519 3410501 
002992	TAYF	0031406	201	3082058 3092830 3114701 3125856 3188793 3204511 3215759 3215879 3219436 3231837 3241045 3243105 3246830 3265154 3311452 3322107 3329885 3331451 3332580 3332978 3335999 3336640 3351178 3374627 3380907 3382098 3388630 3388844 3396601 3396626 3396895 3404068 3405863 3406490 3406623 3408037 3408041 3408049 3408191 3409519 3410501 
005272	TH223	3427601	13	3082058 3094527 3175457 3191340 3214178 3219783 3223001 
005272	TH223	3427601	14	3082058 3094527 3175457 3191340 3214178 3219783 3223001 
009273	CARP25	3426910	260	3082246 3084658 3096229 3145695 3155201 3312114 
009273	CARP25	3426910	261	3082246 3084658 3096229 3145695 3155201 3312114 
005290	EHSEM	3401548	260	3082314 3095599 3123316 3155695 3227754 
005290	EHSEM	3401548	261	3082314 3095599 3123316 3155695 3227754 
005846	CARP15	3426688	14	3082314 3297368 3332871 3335184 3337363 3345933 3388458 3389756 3390008 3396808 3407079 3408274 
005846	CARP15	3426688	15	3082314 3297368 3332871 3335184 3337363 3345933 3388458 3389756 3390008 3396808 3407079 3408274 
007060	BYC100	0031573	260	3082488 3160933 
007060	BYC100	0031573	261	3082488 3160933 
011311	TAYB	3198619	263	3082488 3107592 3256961 3302457 
011311	TAYB	3198619	113	3082488 3107592 3256961 3302457 
010949	TH110	0897399	159	3082688 3145695 
010949	TH110	0897399	262	3082688 3145695 
011187	CARP13	3426910	264	3082784 3088047 
011187	CARP13	3426910	116	3082784 3088047 
004356	CARP15	0847593	117	3082941 3088572 3188887 3244790 3315613 3336640 3362013 3404683 3406720 
004356	CARP15	0847593	234	3082941 3088572 3188887 3244790 3315613 3336640 3362013 3404683 3406720 
011831	CARP17	1168460	260	3082941 3096355 3125322 
011831	CARP17	1168460	261	3082941 3096355 3125322 
003542	EH103	3425459	260	3084075 
003542	EH103	3425459	261	3084075 
006024	PK338	3421383	118	3084117 3095612 3204905 3220537 3242649 3245522 3246661 3250907 3264020 3281747 3283446 3307517 3322149 3322307 3323493 3329668 3332202 3334056 3335391 3340189 3352018 3359529 3373119 3373472 3375084 3381343 3381996 3387721 3388714 3388734 3388735 3389864 3389987 3396570 3397250 3397575 3403558 3403581 3403680 3404522 3404979 3405286 3405615 3405943 3406020 3406150 3406623 3407233 3407265 3407566 3407911 3408037 3408041 3408274 3408625 3409080 3409422 3409423 3409477 3409557 3409792 3409975 3410516 3431091 
006024	PK338	3421383	1	3084117 3095612 3204905 3220537 3242649 3245522 3246661 3250907 3264020 3281747 3283446 3307517 3322149 3322307 3323493 3329668 3332202 3334056 3335391 3340189 3352018 3359529 3373119 3373472 3375084 3381343 3381996 3387721 3388714 3388734 3388735 3389864 3389987 3396570 3397250 3397575 3403558 3403581 3403680 3404522 3404979 3405286 3405615 3405943 3406020 3406150 3406623 3407233 3407265 3407566 3407911 3408037 3408041 3408274 3408625 3409080 3409422 3409423 3409477 3409557 3409792 3409975 3410516 3431091 
006024	PK338	3421383	3	3084117 3095612 3204905 3220537 3242649 3245522 3246661 3250907 3264020 3281747 3283446 3307517 3322149 3322307 3323493 3329668 3332202 3334056 3335391 3340189 3352018 3359529 3373119 3373472 3375084 3381343 3381996 3387721 3388714 3388734 3388735 3389864 3389987 3396570 3397250 3397575 3403558 3403581 3403680 3404522 3404979 3405286 3405615 3405943 3406020 3406150 3406623 3407233 3407265 3407566 3407911 3408037 3408041 3408274 3408625 3409080 3409422 3409423 3409477 3409557 3409792 3409975 3410516 3431091 
011830	PK227	1168460	159	3084117 3088047 3091218 3092091 3095337 3194428 3211473 
011830	PK227	1168460	13	3084117 3088047 3091218 3092091 3095337 3194428 3211473 
011830	PK227	1168460	115	3084117 3088047 3091218 3092091 3095337 3194428 3211473 
004275	PK349	0031577	201	3084353 3216554 3247887 3311550 3333138 3343996 3346867 3390008 3390229 3409777 
004275	PK349	0031577	3	3084353 3216554 3247887 3311550 3333138 3343996 3346867 3390008 3390229 3409777 
