Course	Room	Teacher	Time	Students
014866	PK20	0031522	106	3425347 3454210 3459111 3460371 3461469 3462514 3462882 3463936 3474207 3482198 3484763 3487316 3493764 3521461 3417819 3476899 3651816 3540124 3508682 3486838 3689991 3462416 3461962 3635012 3486623 3560234 3692756 3479350 3483085 3648550 3457039 3559189 3576371 3668753 3668775 3668806 3668841 3668891 3668906 3668916 3668949 3668978 3669001 3669028 3693581 3797616 3797630 3797700 3797772 3797812 3797831 3797859 
014866	PK20	0031522	107	3425347 3454210 3459111 3460371 3461469 3462514 3462882 3463936 3474207 3482198 3484763 3487316 3493764 3521461 3417819 3476899 3651816 3540124 3508682 3486838 3689991 3462416 3461962 3635012 3486623 3560234 3692756 3479350 3483085 3648550 3457039 3559189 3576371 3668753 3668775 3668806 3668841 3668891 3668906 3668916 3668949 3668978 3669001 3669028 3693581 3797616 3797630 3797700 3797772 3797812 3797831 3797859 
007106	DAL6	3447549	259	3454439 3464638 3581031 3485803 3576335 
007106	DAL6	3447549	260	3454439 3464638 3581031 3485803 3576335 
003491	DAL212A	0020038	3	3423839 3454494 3456653 3457393 3482989 3483036 3581171 3443731 3462606 3438999 3694797 3484887 3693612 3460586 3669023 
003491	DAL212A	0020038	4	3423839 3454494 3456653 3457393 3482989 3483036 3581171 3443731 3462606 3438999 3694797 3484887 3693612 3460586 3669023 
004889	GOB	0031373	226	3438842 3454494 3456016 3456103 3461556 3462298 3485970 3457777 3455151 3463851 3457327 3441177 3454100 3463587 3438232 3431750 
004889	GOB	0031373	254	3438842 3454494 3456016 3456103 3461556 3462298 3485970 3457777 3455151 3463851 3457327 3441177 3454100 3463587 3438232 3431750 
002469	RCCON	3452082	105	3455227 3460770 3475298 3476908 3487035 3487276 3478050 3485054 3650956 3576429 3576465 
012325	GOCOM	3420576	105	3455341 3462356 3477014 3480714 3481221 3510665 3577682 3411186 3464306 3486311 3485931 3460737 3443207 3576329 3576354 
001474	TH111	0020093	227	3455419 3455625 3462417 3463524 3468504 
001474	TH111	0020093	258	3455419 3455625 3462417 3463524 3468504 
001455	TAYE	0020093	30	3455625 3485028 3448314 3460757 3462955 
001455	TAYE	0020093	224	3455625 3485028 3448314 3460757 3462955 
004869	CARP15	0053518	261	3456016 3481944 3533264 3552259 3455151 3484361 3580139 3414205 3454100 3451664 3431750 
004869	CARP15	0053518	23	3456016 3481944 3533264 3552259 3455151 3484361 3580139 3414205 3454100 3451664 3431750 
004356	CARP15	0847593	259	3456053 3556169 3661465 3667608 3689893 3694318 3694236 3599536 3492361 3561026 3579116 3463560 3580346 3638956 3616872 
004356	CARP15	0847593	260	3456053 3556169 3661465 3667608 3689893 3694318 3694236 3599536 3492361 3561026 3579116 3463560 3580346 3638956 3616872 
010725	EHI	3092941	30	3456053 3474374 3578861 3581596 3652473 3691694 3695292 3481102 3560234 3462228 3478343 3476418 3484619 3455808 3476082 
010725	EHI	3092941	224	3456053 3474374 3578861 3581596 3652473 3691694 3695292 3481102 3560234 3462228 3478343 3476418 3484619 3455808 3476082 
003019	DAL1	0375562	227	3456066 3510971 3580798 3689845 3486501 3581455 3629951 3645471 3694006 3694431 3427633 
003019	DAL1	0375562	258	3456066 3510971 3580798 3689845 3486501 3581455 3629951 3645471 3694006 3694431 3427633 
003019	DAL1	0375562	259	3456066 3510971 3580798 3689845 3486501 3581455 3629951 3645471 3694006 3694431 3427633 
009362	TAYD	0125630	23	3437962 3451663 3455625 3456103 3459111 3459645 3559537 3574967 3575259 3652396 3460369 3482264 3486787 3481875 3462262 3463883 3481967 3576347 3576625 3668796 3669008 3797863 
009362	TAYD	0125630	85	3437962 3451663 3455625 3456103 3459111 3459645 3559537 3574967 3575259 3652396 3460369 3482264 3486787 3481875 3462262 3463883 3481967 3576347 3576625 3668796 3669008 3797863 
008769	BYC127	0899465	1	3456645 3462514 3516634 3557244 3575898 3578714 3581031 3619255 3619323 3632103 3652396 3668195 3668366 3689402 3690043 3693224 3460343 3691416 3691925 3464027 3578781 3693856 3581274 3595163 3578191 3597302 3596492 3652339 3667273 3602435 
008769	BYC127	0899465	2	3456645 3462514 3516634 3557244 3575898 3578714 3581031 3619255 3619323 3632103 3652396 3668195 3668366 3689402 3690043 3693224 3460343 3691416 3691925 3464027 3578781 3693856 3581274 3595163 3578191 3597302 3596492 3652339 3667273 3602435 
014634	DAL6	1165566	226	3456645 
014634	DAL6	1165566	225	3456645 
003001	TH224	3691394	25	3456653 3478964 3486834 3574542 3576879 3577485 3579028 3474598 3578811 3581455 3650596 3694006 3510878 3581980 3481967 3480571 3668867 3668875 3668968 
003001	TH224	3691394	223	3456653 3478964 3486834 3574542 3576879 3577485 3579028 3474598 3578811 3581455 3650596 3694006 3510878 3581980 3481967 3480571 3668867 3668875 3668968 
003001	TH224	3691394	236	3456653 3478964 3486834 3574542 3576879 3577485 3579028 3474598 3578811 3581455 3650596 3694006 3510878 3581980 3481967 3480571 3668867 3668875 3668968 
006026	PK20	0431634	108	3435187 3443421 3456677 3458295 3460235 3462290 3463524 3487041 3487055 3502893 3533264 3540662 3546417 3559870 3559900 3574483 3576011 3576260 3580251 3581149 3606148 3608097 3632103 3650874 3667385 3689329 3691361 3692766 3694318 3694741 3459523 3487623 3578963 3445081 3459972 3463526 3652273 3650228 3437534 3480732 3692609 3531305 3574563 3638956 3691241 3691962 3693473 3668130 3695022 3543742 3439917 3694738 3695529 3431655 3472549 3484374 3576315 3576494 3577117 3668768 3668770 3668792 3668801 3668810 3668828 3668862 3668886 3668902 3668958 3668971 3797632 3797661 3797679 3797733 3797803 
006026	PK20	0431634	236	3435187 3443421 3456677 3458295 3460235 3462290 3463524 3487041 3487055 3502893 3533264 3540662 3546417 3559870 3559900 3574483 3576011 3576260 3580251 3581149 3606148 3608097 3632103 3650874 3667385 3689329 3691361 3692766 3694318 3694741 3459523 3487623 3578963 3445081 3459972 3463526 3652273 3650228 3437534 3480732 3692609 3531305 3574563 3638956 3691241 3691962 3693473 3668130 3695022 3543742 3439917 3694738 3695529 3431655 3472549 3484374 3576315 3576494 3577117 3668768 3668770 3668792 3668801 3668810 3668828 3668862 3668886 3668902 3668958 3668971 3797632 3797661 3797679 3797733 3797803 
013921	PK11	3483424	259	3456820 3463602 3485548 3484334 3462639 3457988 3438652 
013921	PK11	3483424	260	3456820 3463602 3485548 3484334 3462639 3457988 3438652 
013921	PK11	3483424	261	3456820 3463602 3485548 3484334 3462639 3457988 3438652 
006502	PK180	3554648	105	3457393 3458250 3460399 3482144 3483084 3485288 3486133 3486182 3510971 3558528 3574543 3576013 3577109 3580955 3581907 3581913 3581999 3692849 3457979 3476899 3481391 3650636 3460569 3482019 3480999 3481798 3492361 3463439 3484202 3694006 3579361 3693612 3695022 3695554 3476864 3482396 3576299 3576327 3576441 3576479 3668941 3668960 3669011 3797833 
006872	PK154	0031347	30	3458087 3487732 3441310 3458136 3460701 
006872	PK154	0031347	224	3458087 3487732 3441310 3458136 3460701 
006872	PK154	0031347	259	3458087 3487732 3441310 3458136 3460701 
011963	PK127	0409956	30	3458295 3467093 3521461 3575483 3480999 3480732 3483587 3576299 
011963	PK127	0409956	224	3458295 3467093 3521461 3575483 3480999 3480732 3483587 3576299 
011963	PK127	0409956	261	3458295 3467093 3521461 3575483 3480999 3480732 3483587 3576299 
012227	DAL2	3447549	30	3458533 3556169 3486501 3581846 3580159 3668911 
012227	DAL2	3447549	224	3458533 3556169 3486501 3581846 3580159 3668911 
014669	PK20	3647094	225	3458533 3458932 3442188 
014669	PK20	3647094	260	3458533 3458932 3442188 
005228	BYC239	3448653	30	3458957 3479054 3591591 3577054 3483977 3454476 3694101 
005228	BYC239	3448653	224	3458957 3479054 3591591 3577054 3483977 3454476 3694101 
008442	TAYD	3646854	226	3458957 3465036 3576037 3579028 3581497 3694791 3574558 3559857 3556594 3580259 3576436 3668900 3668909 
008442	TAYD	3646854	259	3458957 3465036 3576037 3579028 3581497 3694791 3574558 3559857 3556594 3580259 3576436 3668900 3668909 
012289	PK227	0409956	260	3453445 3458972 3480217 3481203 3486852 3446832 3460488 
012289	PK227	0409956	220	3453445 3458972 3480217 3481203 3486852 3446832 3460488 
012289	PK227	0409956	24	3453445 3458972 3480217 3481203 3486852 3446832 3460488 
014865	PK20	0031522	108	3425347 3442335 3459111 3460371 3461469 3462514 3462882 3463936 3482198 3484763 3487316 3493764 3521461 3692849 3417819 3476899 3651816 3540124 3559218 3465591 3508682 3486838 3689991 3462639 3694289 3462416 3461962 3635012 3486623 3560234 3692756 3451557 3461936 3479350 3483085 3648550 3457039 3559189 3576371 3668753 3668775 3668806 3668841 3668891 3668906 3668916 3668949 3668978 3669001 3693581 3797616 3797630 3797700 3797704 3797772 3797786 3797812 3797859 
014865	PK20	0031522	236	3425347 3442335 3459111 3460371 3461469 3462514 3462882 3463936 3482198 3484763 3487316 3493764 3521461 3692849 3417819 3476899 3651816 3540124 3559218 3465591 3508682 3486838 3689991 3462639 3694289 3462416 3461962 3635012 3486623 3560234 3692756 3451557 3461936 3479350 3483085 3648550 3457039 3559189 3576371 3668753 3668775 3668806 3668841 3668891 3668906 3668916 3668949 3668978 3669001 3693581 3797616 3797630 3797700 3797704 3797772 3797786 3797812 3797859 
002178	PK180	0180723	30	3459522 3462270 3464027 3250683 
002178	PK180	0180723	224	3459522 3462270 3464027 3250683 
002178	PK180	0180723	258	3459522 3462270 3464027 3250683 
013213	TAYE	3648217	259	3459645 3521272 3560860 3561516 3575309 3581085 3455120 3668935 3668996 3669001 
013213	TAYE	3648217	260	3459645 3521272 3560860 3561516 3575309 3581085 3455120 3668935 3668996 3669001 
011312	DAL10	0125630	259	3451663 3459647 3462849 3503630 3457979 3574047 3486311 3592325 
011312	DAL10	0125630	260	3451663 3459647 3462849 3503630 3457979 3574047 3486311 3592325 
012326	DAL212A	3420576	226	3459647 3474463 3559476 3559537 3486475 3458949 3481967 3464100 
012326	DAL212A	3420576	225	3459647 3474463 3559476 3559537 3486475 3458949 3481967 3464100 
012338	ROSTUD	1165566	30	3460235 3462882 3463879 3486182 3452529 
012338	ROSTUD	1165566	224	3460235 3462882 3463879 3486182 3452529 
006860	PK20	0031347	105	3460338 3479838 3482288 3576879 3692771 3558543 3579291 3564528 3581192 3581980 3471447 3580095 
006860	PK20	0031347	123	3460338 3479838 3482288 3576879 3692771 3558543 3579291 3564528 3581192 3581980 3471447 3580095 
014788	RCCON	0470839	227	3460371 3559462 3580671 3667381 3498772 3462606 3458037 3561318 
014788	RCCON	0470839	258	3460371 3559462 3580671 3667381 3498772 3462606 3458037 3561318 
014789	RCCON	0470839	261	3426943 3460371 3559462 3580671 3667381 3690516 3455120 3458037 3667404 3561318 
014789	RCCON	0470839	220	3426943 3460371 3559462 3580671 3667381 3690516 3455120 3458037 3667404 3561318 
004066	TAYF	0854975	227	3437962 3460770 3439206 3480939 3438999 3416891 3461936 
004066	TAYF	0854975	220	3437962 3460770 3439206 3480939 3438999 3416891 3461936 
011190	PK229	3577231	261	3460867 3482739 3591591 3461937 
011190	PK229	3577231	220	3460867 3482739 3591591 3461937 
011190	PK229	3577231	105	3460867 3482739 3591591 3461937 
013059	TH223	3212821	226	3461020 3441838 3436710 3484898 3485361 
013059	TH223	3212821	225	3461020 3441838 3436710 3484898 3485361 
006047	PK338	3646603	226	3461469 3475933 3485288 3486852 3451553 3579291 3461826 3460488 3441900 3479718 3448314 3461936 3455046 
006047	PK338	3646603	225	3461469 3475933 3485288 3486852 3451553 3579291 3461826 3460488 3441900 3479718 3448314 3461936 3455046 
006047	PK338	3646603	261	3461469 3475933 3485288 3486852 3451553 3579291 3461826 3460488 3441900 3479718 3448314 3461936 3455046 
004806	PK354	0032827	106	3462246 3463453 3465050 3690789 3465103 3580139 3483651 3598090 3655749 3667749 3576578 3668818 
011313	BYC127	0672202	25	3460338 3462246 3463453 3476908 3485970 3487035 3555254 3581907 3619718 3689402 3692294 3481202 3508682 3690800 3576753 3579116 3638956 3642332 3482101 3579361 3448868 3581080 3655749 3458452 3667749 3482588 3558963 3576451 
011313	BYC127	0672202	23	3460338 3462246 3463453 3476908 3485970 3487035 3555254 3581907 3619718 3689402 3692294 3481202 3508682 3690800 3576753 3579116 3638956 3642332 3482101 3579361 3448868 3581080 3655749 3458452 3667749 3482588 3558963 3576451 
004852	CARP25	3194193	226	3462293 3581907 3619718 3651750 3690789 3693368 3581851 
004852	CARP25	3194193	225	3462293 3581907 3619718 3651750 3690789 3693368 3581851 
013774	GOCOM	0058557	106	3462293 3462414 3459823 3524341 3650277 3463589 3465591 3667821 3460820 3455037 3558838 3576408 3576560 3668928 3668931 
002700	PK20	0053518	30	3438294 3462298 
002700	PK20	0053518	224	3438294 3462298 
003006	DAL119	0492580	30	3462356 3482263 3487035 3690778 3695434 3492423 3651499 3690346 3578392 3486617 3692761 3577703 3668794 3668883 3669037 3797599 
003006	DAL119	0492580	224	3462356 3482263 3487035 3690778 3695434 3492423 3651499 3690346 3578392 3486617 3692761 3577703 3668794 3668883 3669037 3797599 
003006	DAL119	0492580	108	3462356 3482263 3487035 3690778 3695434 3492423 3651499 3690346 3578392 3486617 3692761 3577703 3668794 3668883 3669037 3797599 
009225	TH121	1061058	123	3462414 3560199 3561074 3665045 3578921 3581375 3480732 3595163 3451557 3477004 3616872 3669019 3797709 
014784	PEMSTD	3814283	227	3439912 3462414 3503382 3560373 3581786 
014784	PEMSTD	3814283	258	3439912 3462414 3503382 3560373 3581786 
014631	TH111	3555417	121	3460338 3462417 3540662 3574967 3582182 3606418 3650736 3650997 3666175 3667503 3668386 3669280 3693557 3466011 3426858 3608602 
014631	TH111	3555417	3	3460338 3462417 3540662 3574967 3582182 3606418 3650736 3650997 3666175 3667503 3668386 3669280 3693557 3466011 3426858 3608602 
014632	PK20	0020093	226	3460338 3462417 3540662 3574967 3582182 3606418 3650736 3650997 3666175 3668386 3669280 3692294 3466011 3426858 3608602 
014632	PK20	0020093	225	3460338 3462417 3540662 3574967 3582182 3606418 3650736 3650997 3666175 3668386 3669280 3692294 3466011 3426858 3608602 
002572	PK349	0477036	23	3429761 3462512 3484894 3575916 3576792 3581227 3692849 3695024 3465103 3560373 3650277 3651017 3651499 3463851 3483651 3694384 3463439 3457195 3452445 3456313 3459888 3486187 3576478 3668787 3668964 3797772 
002572	PK349	0477036	85	3429761 3462512 3484894 3575916 3576792 3581227 3692849 3695024 3465103 3560373 3650277 3651017 3651499 3463851 3483651 3694384 3463439 3457195 3452445 3456313 3459888 3486187 3576478 3668787 3668964 3797772 
002572	PK349	0477036	3	3429761 3462512 3484894 3575916 3576792 3581227 3692849 3695024 3465103 3560373 3650277 3651017 3651499 3463851 3483651 3694384 3463439 3457195 3452445 3456313 3459888 3486187 3576478 3668787 3668964 3797772 
009342	DAL1	0031522	24	3439636 3462516 3485549 3486133 3487316 3546891 3443731 3457459 3552259 3463589 3460569 3464985 3581250 3463882 3487621 
009342	DAL1	0031522	22	3439636 3462516 3485549 3486133 3487316 3546891 3443731 3457459 3552259 3463589 3460569 3464985 3581250 3463882 3487621 
009342	DAL1	0031522	25	3439636 3462516 3485549 3486133 3487316 3546891 3443731 3457459 3552259 3463589 3460569 3464985 3581250 3463882 3487621 
010944	TH251	0777265	226	3462517 3462720 3486844 3581455 3484752 3650636 3576480 
010944	TH251	0777265	221	3462517 3462720 3486844 3581455 3484752 3650636 3576480 
011844	TH111	0031471	261	3462516 3462517 3462872 3475745 3475950 3574483 3579579 3540124 3559218 3446353 3466011 3451331 3815898 3463226 3576341 3576375 3576403 3668853 3668985 3797665 
011844	TH111	0031471	220	3462516 3462517 3462872 3475745 3475950 3574483 3579579 3540124 3559218 3446353 3466011 3451331 3815898 3463226 3576341 3576375 3576403 3668853 3668985 3797665 
006034	PK349	0213446	226	3462565 3478356 3482288 3555932 3574873 3575898 3575916 3577022 3577109 3579949 3639772 3650578 3564528 3691416 3628726 3477425 3464327 3694426 3695373 3469615 3556970 3580584 3668782 3669025 
006034	PK349	0213446	260	3462565 3478356 3482288 3555932 3574873 3575898 3575916 3577022 3577109 3579949 3639772 3650578 3564528 3691416 3628726 3477425 3464327 3694426 3695373 3469615 3556970 3580584 3668782 3669025 
006034	PK349	0213446	261	3462565 3478356 3482288 3555932 3574873 3575898 3575916 3577022 3577109 3579949 3639772 3650578 3564528 3691416 3628726 3477425 3464327 3694426 3695373 3469615 3556970 3580584 3668782 3669025 
013647	PK336	0492580	227	3462720 3486133 3438102 3463389 3464100 
013647	PK336	0492580	220	3462720 3486133 3438102 3463389 3464100 
013647	PK336	0492580	23	3462720 3486133 3438102 3463389 3464100 
002390	PK336	0316015	226	3462882 3578747 3486787 3416891 3797683 
002390	PK336	0316015	258	3462882 3578747 3486787 3416891 3797683 
012339	DAL6	3420576	261	3463143 3467199 3474207 3559645 3482264 3485931 3576521 3668825 
012339	DAL6	3420576	220	3463143 3467199 3474207 3559645 3482264 3485931 3576521 3668825 
006518	TAYD	0031399	227	3463188 3576011 3579414 3581098 3592208 3668195 3690346 3463675 3618222 3579116 3597215 3480810 3580159 3581228 3458452 3485642 3501476 3542887 3667404 3576299 
006518	TAYD	0031399	258	3463188 3576011 3579414 3581098 3592208 3668195 3690346 3463675 3618222 3579116 3597215 3480810 3580159 3581228 3458452 3485642 3501476 3542887 3667404 3576299 
007375	PK20	0031631	108	3463602 3467093 3475933 3525604 3575309 3577806 3578861 3579099 3690482 3443731 3552259 3484324 3628726 3460569 3481102 3454115 3480939 3485636 3576342 3576461 3668761 3668984 3669004 3669018 
007375	PK20	0031631	236	3463602 3467093 3475933 3525604 3575309 3577806 3578861 3579099 3690482 3443731 3552259 3484324 3628726 3460569 3481102 3454115 3480939 3485636 3576342 3576461 3668761 3668984 3669004 3669018 
011298	DAL212A	0058557	25	3456820 3463879 3464855 3480375 3480868 3481944 3581389 3460718 3539996 3576230 3484619 3576383 3576406 3576553 3797608 
011298	DAL212A	0058557	222	3456820 3463879 3464855 3480375 3480868 3481944 3581389 3460718 3539996 3576230 3484619 3576383 3576406 3576553 3797608 
007378	CARP21	0851717	168	3430131 3463936 3480217 3485549 3486133 3487316 3524963 3525604 3575309 3577806 3592680 3651750 3665045 3690482 3483567 3581870 3634695 3651816 3668196 3581085 3581456 3651033 3579592 3460569 3694417 3695292 3694289 3606350 3693241 3462606 3559225 3574866 3690733 3503587 3560234 3576230 3578191 3693084 3451557 3484243 3560487 3695022 3796230 3501476 3667676 3693092 3576333 3576578 3668798 
007378	CARP21	0851717	121	3430131 3463936 3480217 3485549 3486133 3487316 3524963 3525604 3575309 3577806 3592680 3651750 3665045 3690482 3483567 3581870 3634695 3651816 3668196 3581085 3581456 3651033 3579592 3460569 3694417 3695292 3694289 3606350 3693241 3462606 3559225 3574866 3690733 3503587 3560234 3576230 3578191 3693084 3451557 3484243 3560487 3695022 3796230 3501476 3667676 3693092 3576333 3576578 3668798 
007378	CARP21	0851717	122	3430131 3463936 3480217 3485549 3486133 3487316 3524963 3525604 3575309 3577806 3592680 3651750 3665045 3690482 3483567 3581870 3634695 3651816 3668196 3581085 3581456 3651033 3579592 3460569 3694417 3695292 3694289 3606350 3693241 3462606 3559225 3574866 3690733 3503587 3560234 3576230 3578191 3693084 3451557 3484243 3560487 3695022 3796230 3501476 3667676 3693092 3576333 3576578 3668798 
009335	CARP25	0031522	30	3464638 3465327 3576465 
009335	CARP25	0031522	224	3464638 3465327 3576465 
001771	PK11	1000086	106	3433275 3439636 3464666 3474374 3478964 3629970 3694828 3695292 3460586 3479804 
005122	DAL212E	3400071	226	3464855 3485028 3578861 3579099 3561318 3668801 3668893 
005122	DAL212E	3400071	225	3464855 3485028 3578861 3579099 3561318 3668801 3668893 
004865	GOB	0031373	225	3465036 3485970 3457777 3463851 3463587 3478713 3576465 3580383 
004865	GOB	0031373	220	3465036 3485970 3457777 3463851 3463587 3478713 3576465 3580383 
005258	DAL2	3461286	226	3463859 3465050 3485628 3579579 3453218 3577054 3478309 3467671 3465588 3486623 3476082 3576563 
005258	DAL2	3461286	225	3463859 3465050 3485628 3579579 3453218 3577054 3478309 3467671 3465588 3486623 3476082 3576563 
009304	BYC239	1020104	227	3465050 3556169 3457873 3478309 3486623 3454625 3576303 3576324 
009304	BYC239	1020104	258	3465050 3556169 3457873 3478309 3486623 3454625 3576303 3576324 
002464	DAL1	0493725	30	3465245 3487276 3568636 3480166 3465588 3484750 3482445 3576417 3668826 3668972 3797676 
002464	DAL1	0493725	224	3465245 3487276 3568636 3480166 3465588 3484750 3482445 3576417 3668826 3668972 3797676 
013185	DAL1	0132890	259	3465245 3476930 3486475 
013185	DAL1	0132890	254	3465245 3476930 3486475 
004036	DAL10	3646540	30	3465332 3476908 3558800 3474598 3485803 3505185 3576435 3668816 
004036	DAL10	3646540	224	3465332 3476908 3558800 3474598 3485803 3505185 3576435 3668816 
004803	CARP25	0031373	259	3465332 3479382 3487035 3581663 3638594 3668386 3692098 3651605 3692294 3575969 3463389 3572330 3691575 3645720 3576303 3576462 3669015 
004803	CARP25	0031373	260	3465332 3479382 3487035 3581663 3638594 3668386 3692098 3651605 3692294 3575969 3463389 3572330 3691575 3645720 3576303 3576462 3669015 
006874	PK20	1167884	106	3465332 3483929 3576212 3576879 3580955 3579291 3481202 3441310 3454059 3467040 
006874	PK20	1167884	107	3465332 3483929 3576212 3576879 3580955 3579291 3481202 3441310 3454059 3467040 
002153	PK278	3415849	24	3458087 3466014 3474140 3496439 3496673 3538202 3544945 3559870 3561511 3576260 3580217 3581081 3591774 3631215 3638301 3689375 3689893 3479311 3558739 3549272 3569865 3581038 3560167 3591211 3303699 3651365 3481894 3645471 3481532 3632720 3579143 3690806 3470393 3574137 3581962 3437574 3514964 3616918 3580912 3606536 3692440 
002153	PK278	3415849	22	3458087 3466014 3474140 3496439 3496673 3538202 3544945 3559870 3561511 3576260 3580217 3581081 3591774 3631215 3638301 3689375 3689893 3479311 3558739 3549272 3569865 3581038 3560167 3591211 3303699 3651365 3481894 3645471 3481532 3632720 3579143 3690806 3470393 3574137 3581962 3437574 3514964 3616918 3580912 3606536 3692440 
002153	PK278	3415849	25	3458087 3466014 3474140 3496439 3496673 3538202 3544945 3559870 3561511 3576260 3580217 3581081 3591774 3631215 3638301 3689375 3689893 3479311 3558739 3549272 3569865 3581038 3560167 3591211 3303699 3651365 3481894 3645471 3481532 3632720 3579143 3690806 3470393 3574137 3581962 3437574 3514964 3616918 3580912 3606536 3692440 
003454	TAYB	3443571	259	3467427 3483036 3484746 3487040 3502893 3540714 3559900 3575769 3560511 3578177 3581846 3551641 3465442 3480999 3539996 3471190 3580407 3473086 3484887 3467384 3476418 3484619 3561318 3576313 
003454	TAYB	3443571	260	3467427 3483036 3484746 3487040 3502893 3540714 3559900 3575769 3560511 3578177 3581846 3551641 3465442 3480999 3539996 3471190 3580407 3473086 3484887 3467384 3476418 3484619 3561318 3576313 
005853	CARP15	3647094	226	3468281 3474207 3480791 3483306 3460757 3668795 3668848 3668946 
005853	CARP15	3647094	24	3468281 3474207 3480791 3483306 3460757 3668795 3668848 3668946 
001168	DAL315	3646621	226	3468504 3471450 3483511 3546891 3557478 3559963 3574639 3456722 3437574 3482101 3487310 
001168	DAL315	3646621	225	3468504 3471450 3483511 3546891 3557478 3559963 3574639 3456722 3437574 3482101 3487310 
011831	DAL20	1168592	30	3468504 
011831	DAL20	1168592	224	3468504 
011299	PK20	0058557	123	3470846 3483511 3540662 3547282 3557742 3694980 3476930 3437534 3629518 3462297 3456228 3575928 3576629 0323619 
011299	PK20	0058557	23	3470846 3483511 3540662 3547282 3557742 3694980 3476930 3437534 3629518 3462297 3456228 3575928 3576629 0323619 
006851	PK20	0402773	105	3469520 3471450 3493704 3521265 3529298 3577741 3581081 3581605 3689845 3693921 3694432 3695024 3480668 3579094 3581135 3694903 3458176 3466364 3578252 3667674 3689500 3469615 3451724 
006851	PK20	0402773	123	3469520 3471450 3493704 3521265 3529298 3577741 3581081 3581605 3689845 3693921 3694432 3695024 3480668 3579094 3581135 3694903 3458176 3466364 3578252 3667674 3689500 3469615 3451724 
004281	PK278	3092832	30	3474140 3477576 3580217 3581220 3581962 3467040 3576365 3576425 3576555 3633806 
004281	PK278	3092832	224	3474140 3477576 3580217 3581220 3581962 3467040 3576365 3576425 3576555 3633806 
007032	PK20	0031573	30	3474207 3493931 3575898 3667608 3691361 3578921 3618222 3668760 3668768 3668825 3668946 3797706 
007032	PK20	0031573	224	3474207 3493931 3575898 3667608 3691361 3578921 3618222 3668760 3668768 3668825 3668946 3797706 
011319	PK20	0827051	227	3474463 3485504 3460718 3505185 3482591 3576347 3576370 3668998 
011319	PK20	0827051	258	3474463 3485504 3460718 3505185 3482591 3576347 3576370 3668998 
012765	TH224	3555097	123	3474463 3478102 3481805 3485327 3503865 3519078 3578075 3481391 3538928 3581995 3479712 3481643 3694810 3483171 3576350 3576355 3576512 3576514 3576545 3668806 
009231	TAYB	0697660	226	3455227 3475298 3580389 3533093 3692609 3462606 3559804 3505185 3581080 3485170 3226303 
009231	TAYB	0697660	220	3455227 3475298 3580389 3533093 3692609 3462606 3559804 3505185 3581080 3485170 3226303 
006504	CARP25	3554648	25	3475933 3559843 3576013 3577109 3579414 3668195 3694798 3476899 3666801 3581085 3460820 3572330 3693286 3693219 3668820 3668854 3668874 3669000 
006504	CARP25	3554648	23	3475933 3559843 3576013 3577109 3579414 3668195 3694798 3476899 3666801 3581085 3460820 3572330 3693286 3693219 3668820 3668854 3668874 3669000 
012331	PK20	0132890	30	3475950 3487640 3464306 3419002 
012331	PK20	0132890	224	3475950 3487640 3464306 3419002 
003448	EHI	0031359	261	3443522 3474374 3476797 3549052 3559900 3619718 3629970 3578177 3653119 3426858 3484887 3476418 3695201 3451724 3669010 3669012 
003448	EHI	0031359	222	3443522 3474374 3476797 3549052 3559900 3619718 3629970 3578177 3653119 3426858 3484887 3476418 3695201 3451724 3669010 3669012 
002163	PK264	3415849	227	3477824 3480710 3481419 3582040 3480668 3485290 3466364 3483467 3487087 3576301 3576572 
002163	PK264	3415849	221	3477824 3480710 3481419 3582040 3480668 3485290 3466364 3483467 3487087 3576301 3576572 
002163	PK264	3415849	107	3477824 3480710 3481419 3582040 3480668 3485290 3466364 3483467 3487087 3576301 3576572 
002164	PK227	0180723	226	3477824 3480375 3480714 3574543 3582040 3440419 3480668 3485290 3466364 3487087 
002164	PK227	0180723	225	3477824 3480375 3480714 3574543 3582040 3440419 3480668 3485290 3466364 3487087 
002164	PK227	0180723	261	3477824 3480375 3480714 3574543 3582040 3440419 3480668 3485290 3466364 3487087 
011827	PK227	0428815	25	3477824 3480710 3481419 3574543 3582040 3440419 3480668 3485290 3483467 3487087 
011827	PK227	0428815	223	3477824 3480710 3481419 3574543 3582040 3440419 3480668 3485290 3483467 3487087 
011827	PK227	0428815	236	3477824 3480710 3481419 3574543 3582040 3440419 3480668 3485290 3483467 3487087 
004276	PK25	1165566	24	3478419 3480868 3491953 3561001 3561229 3576231 3578036 3581227 3581469 3581918 3606148 3639772 3668366 3692285 3693280 3693433 3693921 3444491 3561772 3580256 3580340 3581249 3524066 3561660 3581455 3691140 3578747 3595071 3651439 3479085 3560193 3530220 3635012 3650956 3694810 3440687 3485774 3577795 3694415 3575071 3578443 3631042 3689931 3692519 3397840 3483996 3485800 3695201 3581981 3668870 3668952 
004276	PK25	1165566	22	3478419 3480868 3491953 3561001 3561229 3576231 3578036 3581227 3581469 3581918 3606148 3639772 3668366 3692285 3693280 3693433 3693921 3444491 3561772 3580256 3580340 3581249 3524066 3561660 3581455 3691140 3578747 3595071 3651439 3479085 3560193 3530220 3635012 3650956 3694810 3440687 3485774 3577795 3694415 3575071 3578443 3631042 3689931 3692519 3397840 3483996 3485800 3695201 3581981 3668870 3668952 
